corp_name,stock_code,corp_type,level1,level2,level3,level4,level5
네버에버제일차,,기타법인,"농업, 임업 및 어업",농업,작물 재배업,곡물 및 기타 식량작물 재배업,곡물 및 기타 식량작물 재배업
프리젠,060910,기타법인,"농업, 임업 및 어업",농업,축산업,기타 축산업,그 외 기타 축산업
삼성수산,052560,기타법인,"농업, 임업 및 어업",어업,어로 어업,해수면 어업,연근해 어업
씨앤케이인터내셔널,039530,기타법인,광업,금속 광업,비철금속 광업,비철금속 광업,비철금속 광업
영풍산업,002850,기타법인,광업,금속 광업,비철금속 광업,비철금속 광업,비철금속 광업
고제,002540,기타법인,제조업,식료품 제조업,기타 식품 제조업,기타 식료품 제조업,인삼식품 제조업
기린,006070,기타법인,제조업,식료품 제조업,"떡, 빵 및 과자류 제조업","떡, 빵 및 과자류 제조업",빵류 제조업
남산물산,036280,기타법인,제조업,식료품 제조업,기타 식품 제조업,기타 식료품 제조업,그 외 기타 식료품 제조업
네오퍼플,028090,기타법인,제조업,식료품 제조업,기타 식품 제조업,기타 식료품 제조업,
휴럼,284420,기타법인,제조업,식료품 제조업,기타 식품 제조업,,
정다운,224090,기타법인,제조업,식료품 제조업,"도축, 육류 가공 및 저장 처리업",도축업,
명진홀딩스,267060,기타법인,제조업,식료품 제조업,수산물 가공 및 저장 처리업,,
동원데어리푸드,003900,기타법인,제조업,식료품 제조업,동·식물성 유지 및 낙농제품 제조업,낙농제품 및 식용빙과류 제조업,액상시유 및 기타 낙농제품 제조업
롯데푸드,002270,기타법인,제조업,식료품 제조업,동·식물성 유지 및 낙농제품 제조업,낙농제품 및 식용빙과류 제조업,아이스크림 및 기타 식용빙과류 제조업
신동방CP,004660,기타법인,제조업,식료품 제조업,"곡물가공품, 전분 및 전분제품 제조업",전분제품 및 당류 제조업,전분제품 및 당류 제조업
사조해표,079660,기타법인,제조업,식료품 제조업,기타 식품 제조업,,
삼양제넥스,003940,기타법인,제조업,식료품 제조업,기타 식품 제조업,,
에스트라,016570,기타법인,제조업,식료품 제조업,기타 식품 제조업,기타 식료품 제조업,건강기능식품 제조업
행남사,008800,기타법인,제조업,식료품 제조업,기타 식품 제조업,,
코썬바이오,204990,기타법인,제조업,식료품 제조업,기타 식품 제조업,기타 식료품 제조업,건강기능식품 제조업
미래자원엠엘,233190,기타법인,제조업,식료품 제조업,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,
비엔디,047940,기타법인,제조업,식료품 제조업,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,
선진지주,014300,기타법인,제조업,식료품 제조업,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,
세븐코스프,017160,기타법인,제조업,식료품 제조업,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,
에스와이,004530,기타법인,제조업,식료품 제조업,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,
하이트맥주,103150,기타법인,제조업,음료 제조업,,,
경남모직,001670,기타법인,제조업,섬유제품 제조업; 의복제외,직물직조 및 직물제품 제조업,직물 직조업,모직물 직조업
구스앤홈,329050,기타법인,제조업,섬유제품 제조업; 의복제외,직물직조 및 직물제품 제조업,직물제품 제조업,침구 및 관련제품 제조업
금강화섬,010730,기타법인,제조업,섬유제품 제조업; 의복제외,방적 및 가공사 제조업,방적 및 가공사 제조업,화학섬유 방적업
남양,003020,기타법인,제조업,섬유제품 제조업; 의복제외,기타 섬유제품 제조업,"끈, 로프, 망 및 끈 가공품 제조업",어망 및 기타 끈 가공품 제조업
대원모방,311840,기타법인,제조업,섬유제품 제조업; 의복제외,직물직조 및 직물제품 제조업,직물 직조업,모직물 직조업
마이크로닉스,001190,기타법인,제조업,섬유제품 제조업; 의복제외,방적 및 가공사 제조업,방적 및 가공사 제조업,기타 방적업
부산방직공업,025270,기타법인,제조업,섬유제품 제조업; 의복제외,방적 및 가공사 제조업,,
셀텍,019260,기타법인,제조업,섬유제품 제조업; 의복제외,방적 및 가공사 제조업,방적 및 가공사 제조업,면 방적업
에스마크,030270,기타법인,제조업,섬유제품 제조업; 의복제외,방적 및 가공사 제조업,방적 및 가공사 제조업,면 방적업
범양사,002480,기타법인,제조업,섬유제품 제조업; 의복제외,직물직조 및 직물제품 제조업,직물 직조업,화학섬유직물 직조업
한국합섬,025830,기타법인,제조업,섬유제품 제조업; 의복제외,직물직조 및 직물제품 제조업,직물 직조업,화학섬유직물 직조업
일화모직공업,001590,기타법인,제조업,섬유제품 제조업; 의복제외,직물직조 및 직물제품 제조업,직물 직조업,모직물 직조업
지니웍스,036600,기타법인,제조업,섬유제품 제조업; 의복제외,직물직조 및 직물제품 제조업,직물 직조업,특수 직물 및 기타 직물 직조업
태창기업,007490,기타법인,제조업,섬유제품 제조업; 의복제외,"섬유제품 염색, 정리 및 마무리 가공업","섬유제품 염색, 정리 및 마무리 가공업",솜 및 실 염색가공업
호성,035870,기타법인,제조업,섬유제품 제조업; 의복제외,기타 섬유제품 제조업,그 외 기타 섬유제품 제조업,부직포 및 펠트 제조업
FnC코오롱,001370,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,기타 봉제의복 제조업,
광덕물산,003590,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,겉옷 제조업,남자용 겉옷 제조업
데코,013650,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,겉옷 제조업,여자용 겉옷 제조업
데코앤에프,017680,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,,
동산진흥,031960,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,겉옷 제조업,남자용 겉옷 제조업
디피앤케이,189700,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,,
룩소네이트,033880,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,속옷 및 잠옷 제조업,속옷 및 잠옷 제조업
화림모드,045920,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,겉옷 제조업,여자용 겉옷 제조업
부흥,003930,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,겉옷 제조업,남자용 겉옷 제조업
에스엠비나,299670,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,겉옷 제조업,여자용 겉옷 제조업
오브제,058680,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,겉옷 제조업,여자용 겉옷 제조업
캠브리지코오롱,004620,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,겉옷 제조업,남자용 겉옷 제조업
패션플랫폼,256090,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,겉옷 제조업,여자용 겉옷 제조업
우수씨엔에스,060550,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,속옷 및 잠옷 제조업,속옷 및 잠옷 제조업
케이비물산,008540,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,속옷 및 잠옷 제조업,속옷 및 잠옷 제조업
아이텍스필,008030,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,기타 봉제의복 제조업,
위너스인프라인,005760,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,기타 봉제의복 제조업,
엠에프엠코리아,251960,기타법인,제조업,"의복, 의복 액세서리 및 모피제품 제조업",편조의복 제조업,,
극동제혁,010200,기타법인,제조업,"가죽, 가방 및 신발 제조업","가죽, 가방 및 유사제품 제조업",모피 및 가죽 제조업,모피 및 가죽 제조업
더스텔라,065310,기타법인,제조업,"가죽, 가방 및 신발 제조업","가죽, 가방 및 유사제품 제조업","핸드백, 가방 및 기타 보호용 케이스 제조업",가방 및 기타 보호용 케이스 제조업
쌈지,033260,기타법인,제조업,"가죽, 가방 및 신발 제조업","가죽, 가방 및 유사제품 제조업","핸드백, 가방 및 기타 보호용 케이스 제조업",핸드백 및 지갑 제조업
유에이블,071530,기타법인,제조업,"가죽, 가방 및 신발 제조업","가죽, 가방 및 유사제품 제조업","핸드백, 가방 및 기타 보호용 케이스 제조업",가방 및 기타 보호용 케이스 제조업
주노콜렉션,221670,기타법인,제조업,"가죽, 가방 및 신발 제조업","가죽, 가방 및 유사제품 제조업","핸드백, 가방 및 기타 보호용 케이스 제조업",핸드백 및 지갑 제조업
나이코,192240,기타법인,제조업,"펄프, 종이 및 종이제품 제조업",기타 종이 및 판지 제품 제조업,,
남한제지,001950,기타법인,제조업,"펄프, 종이 및 종이제품 제조업","펄프, 종이 및 판지 제조업","펄프, 종이 및 판지 제조업",
대양제지공업,006580,기타법인,제조업,"펄프, 종이 및 종이제품 제조업","펄프, 종이 및 판지 제조업","펄프, 종이 및 판지 제조업",
아세아페이퍼텍,009380,기타법인,제조업,"펄프, 종이 및 종이제품 제조업","펄프, 종이 및 판지 제조업","펄프, 종이 및 판지 제조업",크라프트지 및 기타 상자용 판지 제조업
중앙제지,005600,기타법인,제조업,"펄프, 종이 및 종이제품 제조업","펄프, 종이 및 판지 제조업","펄프, 종이 및 판지 제조업",크라프트지 및 기타 상자용 판지 제조업
태림페이퍼,019300,기타법인,제조업,"펄프, 종이 및 종이제품 제조업","펄프, 종이 및 판지 제조업","펄프, 종이 및 판지 제조업",
한국제지,002300,기타법인,제조업,"펄프, 종이 및 종이제품 제조업","펄프, 종이 및 판지 제조업","펄프, 종이 및 판지 제조업",
한솔아트원제지,007190,기타법인,제조업,"펄프, 종이 및 종이제품 제조업","펄프, 종이 및 판지 제조업",,
녹원씨엔아이,065560,기타법인,제조업,인쇄 및 기록매체 복제업,인쇄 및 인쇄관련 산업,,
보진재,030950,기타법인,제조업,인쇄 및 기록매체 복제업,인쇄 및 인쇄관련 산업,인쇄업,오프셋 인쇄업
카카오엠,016170,기타법인,제조업,인쇄 및 기록매체 복제업,기록매체 복제업,,
포이보스,038810,기타법인,제조업,인쇄 및 기록매체 복제업,기록매체 복제업,기록매체 복제업,기록매체 복제업
아스팩오일,232360,기타법인,제조업,"코크스, 연탄 및 석유정제품 제조업",석유 정제품 제조업,,
LG석유화학,012990,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기초 화학물질 제조업,기초 유기 화학물질 제조업,석유화학계 기초 화학물질 제조업
도레이케미칼,008000,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,화학섬유 제조업,화학섬유 제조업,합성섬유 제조업
동성하이켐,013450,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기초 화학물질 제조업,기초 유기 화학물질 제조업,석유화학계 기초 화학물질 제조업
동성화학,005190,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기초 화학물질 제조업,,
바이오빌,065940,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기초 화학물질 제조업,"무기안료, 염료, 유연제 및 기타 착색제 제조업","염료, 조제 무기안료, 유연제 및 기타 착색제 제조업"
에스에스컴텍,036500,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기초 화학물질 제조업,,
에스케이머티리얼즈,036490,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기초 화학물질 제조업,기초 무기 화학물질 제조업,"산소, 질소 및 기타 산업용 가스 제조업"
한화화인케미칼,025850,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기초 화학물질 제조업,기초 유기 화학물질 제조업,기타 기초 유기 화학물질 제조업
케이피케미칼,064420,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기초 화학물질 제조업,기초 유기 화학물질 제조업,석유화학계 기초 화학물질 제조업
서통,001150,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱 물질 제조업,합성수지 및 기타 플라스틱 물질 제조업
세원화성,007910,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱 물질 제조업,합성수지 및 기타 플라스틱 물질 제조업
이엠네트웍스,087730,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱 물질 제조업,합성수지 및 기타 플라스틱 물질 제조업
제일모직,001300,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱 물질 제조업,합성수지 및 기타 플라스틱 물질 제조업
코오롱유화,011020,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱 물질 제조업,합성수지 및 기타 플라스틱 물질 제조업
본느,242420,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,,
자안바이오,221610,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,"잉크, 페인트, 코팅제 및 유사제품 제조업",일반용 도료 및 관련제품 제조업
현대페인트,011720,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,"잉크, 페인트, 코팅제 및 유사제품 제조업",일반용 도료 및 관련제품 제조업
비엔디생활건강,215050,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,"세제, 화장품 및 광택제 제조업",계면활성제 제조업
세화피앤씨,085980,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,"세제, 화장품 및 광택제 제조업",화장품 제조업
씨엔티드림,286000,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,"세제, 화장품 및 광택제 제조업",화장품 제조업
엠앤씨생명과학,225860,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,"세제, 화장품 및 광택제 제조업",화장품 제조업
케이엠제약,237720,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,"세제, 화장품 및 광택제 제조업","치약, 비누 및 기타 세제 제조업"
유쎌,252370,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,"세제, 화장품 및 광택제 제조업",화장품 제조업
인터코스,240340,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,"세제, 화장품 및 광택제 제조업",화장품 제조업
에스에스씨피,071660,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,그 외 기타 화학제품 제조업,
에코솔루션,052510,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,그 외 기타 화학제품 제조업,
엘앤씨피,015390,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,그 외 기타 화학제품 제조업,감광재료 및 관련 화학제품 제조업
라임,065160,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,화학섬유 제조업,화학섬유 제조업,합성섬유 제조업
코오롱머티리얼,144620,기타법인,제조업,화학물질 및 화학제품 제조업; 의약품 제외,화학섬유 제조업,화학섬유 제조업,
LG생명과학,068870,기타법인,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,완제 의약품 제조업,합성의약품 및 기타 완제 의약품 제조업
녹십자셀,031390,기타법인,제조업,의료용 물질 및 의약품 제조업,기초 의약 물질 제조업,기초 의약 물질 제조업,기초 의약 물질 제조업
대웅바이오,016890,기타법인,제조업,의료용 물질 및 의약품 제조업,기초 의약 물질 제조업,기초 의약 물질 제조업,기초 의약 물질 제조업
동신제약,006600,기타법인,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,완제 의약품 제조업,합성의약품 및 기타 완제 의약품 제조업
디비엘,041500,기타법인,제조업,의료용 물질 및 의약품 제조업,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,그 외 기타 의료용품 및 의약 관련제품 제조업
세실,084450,기타법인,제조업,의료용 물질 및 의약품 제조업,기초 의약 물질 제조업,기초 의약 물질 제조업,기초 의약 물질 제조업
아이비진,039060,기타법인,제조업,의료용 물질 및 의약품 제조업,기초 의약 물질 제조업,기초 의약 물질 제조업,기초 의약 물질 제조업
알바이오,003190,기타법인,제조업,의료용 물질 및 의약품 제조업,기초 의약 물질 제조업,기초 의약 물질 제조업,기초 의약 물질 제조업
알보젠코리아,002250,기타법인,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,완제 의약품 제조업,합성의약품 및 기타 완제 의약품 제조업
엔케이맥스,262760,기타법인,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,완제 의약품 제조업,합성의약품 및 기타 완제 의약품 제조업
원바이오젠,278380,기타법인,제조업,의료용 물질 및 의약품 제조업,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,그 외 기타 의료용품 및 의약 관련제품 제조업
한서제약,044070,기타법인,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,완제 의약품 제조업,합성의약품 및 기타 완제 의약품 제조업
한일약품공업,003040,기타법인,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,완제 의약품 제조업,합성의약품 및 기타 완제 의약품 제조업
중앙바이오텍,015170,기타법인,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,동물용 의약품 제조업,동물용 의약품 제조업
카이바이오텍,446600,기타법인,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,,
콜마파마,038710,기타법인,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,완제 의약품 제조업,합성의약품 및 기타 완제 의약품 제조업
한국애보트진단,066930,기타법인,제조업,의료용 물질 및 의약품 제조업,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,그 외 기타 의료용품 및 의약 관련제품 제조업
금오하이텍,165270,기타법인,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,건축용 플라스틱제품 제조업,플라스틱 창호 제조업
다린,204690,기타법인,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,포장용 플라스틱제품 제조업,포장용 플라스틱 성형용기 제조업
동아타이어공업,282690,기타법인,제조업,고무 및 플라스틱제품 제조업,고무제품 제조업,,
폴켐,033190,기타법인,제조업,고무 및 플라스틱제품 제조업,고무제품 제조업,기타 고무제품 제조업,
두림티앤씨,033330,기타법인,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,1차 플라스틱제품 제조업,플라스틱 합성피혁 제조업
샤인시스템,066300,기타법인,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,1차 플라스틱제품 제조업,"플라스틱 선, 봉, 관 및 호스 제조업"
엠엔에프씨,048640,기타법인,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,1차 플라스틱제품 제조업,플라스틱 합성피혁 제조업
에스와이이노베이션,194860,기타법인,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,포장용 플라스틱제품 제조업,포장용 플라스틱 성형용기 제조업
연우,115960,기타법인,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,포장용 플라스틱제품 제조업,포장용 플라스틱 성형용기 제조업
맥스브로,088810,기타법인,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,기계장비 조립용 플라스틱제품 제조업,
락앤락,115390,기타법인,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,기타 플라스틱제품 제조업,그 외 기타 플라스틱 제품 제조업
브이오산업,018890,기타법인,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,기타 플라스틱제품 제조업,
에스에프씨,112240,기타법인,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,기타 플라스틱제품 제조업,
에스케이씨에스,224020,기타법인,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,기타 플라스틱제품 제조업,플라스틱 접착처리 제품 제조업
고려시멘트,003660,기타법인,제조업,비금속 광물제품 제조업,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 석회 및 플라스터 제조업",시멘트 제조업
코리아오토글라스,152330,기타법인,제조업,비금속 광물제품 제조업,유리 및 유리제품 제조업,판유리 및 판유리 가공품 제조업,
퍼시픽글라스,009080,기타법인,제조업,비금속 광물제품 제조업,유리 및 유리제품 제조업,기타 유리제품 제조업,포장용 유리용기 제조업
한국전기초자,009720,기타법인,제조업,비금속 광물제품 제조업,유리 및 유리제품 제조업,,
쌍용씨앤이,003410,기타법인,제조업,비금속 광물제품 제조업,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 석회 및 플라스터 제조업",시멘트 제조업
이십일스토어,270020,기타법인,제조업,비금속 광물제품 제조업,기타 비금속 광물제품 제조업,,
금강제강,105070,기타법인,제조업,1차 금속 제조업,금속 주조업,철강 주조업,강주물 주조업
뉴아세아,013340,기타법인,제조업,1차 금속 제조업,1차 철강 제조업,철강관 제조업,
대주코레스,008340,기타법인,제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 압연, 압출 및 연신제품 제조업","알루미늄 압연, 압출 및 연신제품 제조업"
대한은박지,007480,기타법인,제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 압연, 압출 및 연신제품 제조업","알루미늄 압연, 압출 및 연신제품 제조업"
미주제강,002670,기타법인,제조업,1차 금속 제조업,1차 철강 제조업,"철강 압연, 압출 및 연신제품 제조업",열간 압연 및 압출 제품 제조업
배명금속,011800,기타법인,제조업,1차 금속 제조업,1차 철강 제조업,"철강 압연, 압출 및 연신제품 제조업",냉간 압연 및 압출 제품 제조업
비지스틸,179440,기타법인,제조업,1차 금속 제조업,1차 철강 제조업,기타 1차 철강 제조업,그 외 기타 1차 철강 제조업
심팩메탈,090730,기타법인,제조업,1차 금속 제조업,1차 철강 제조업,"제철, 제강 및 합금철 제조업",합금철 제조업
세아메탈,033020,기타법인,제조업,1차 금속 제조업,1차 철강 제조업,"철강 압연, 압출 및 연신제품 제조업",냉간 압연 및 압출 제품 제조업
유니온스틸,003640,기타법인,제조업,1차 금속 제조업,1차 철강 제조업,"철강 압연, 압출 및 연신제품 제조업",냉간 압연 및 압출 제품 제조업
제낙스,065620,기타법인,제조업,1차 금속 제조업,1차 철강 제조업,"철강 압연, 압출 및 연신제품 제조업",철강선 제조업
해원에스티,058480,기타법인,제조업,1차 금속 제조업,1차 철강 제조업,"철강 압연, 압출 및 연신제품 제조업",열간 압연 및 압출 제품 제조업
성원,015200,기타법인,제조업,1차 금속 제조업,1차 철강 제조업,철강관 제조업,
스틸플라워,087220,기타법인,제조업,1차 금속 제조업,1차 철강 제조업,철강관 제조업,
현대하이스코,010520,기타법인,제조업,1차 금속 제조업,1차 철강 제조업,철강관 제조업,
우경,025920,기타법인,제조업,1차 금속 제조업,1차 철강 제조업,기타 1차 철강 제조업,
배터리솔루션즈,199870,기타법인,제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 제련, 정련 및 합금 제조업","연 및 아연 제련, 정련 및 합금 제조업"
비엔에프머티리얼즈,271780,기타법인,제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 압연, 압출 및 연신제품 제조업","기타 비철금속 압연, 압출 및 연신 제품 제조업"
세종머티리얼즈,135270,기타법인,제조업,1차 금속 제조업,1차 비철금속 제조업,,
스탠다드펌,179280,기타법인,제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 제련, 정련 및 합금 제조업","알루미늄 제련, 정련 및 합금 제조업"
알덱스,025970,기타법인,제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 압연, 압출 및 연신제품 제조업","알루미늄 압연, 압출 및 연신제품 제조업"
피엔에스커튼월,033220,기타법인,제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 압연, 압출 및 연신제품 제조업","알루미늄 압연, 압출 및 연신제품 제조업"
썬테크놀로지스,122800,기타법인,제조업,1차 금속 제조업,금속 주조업,철강 주조업,선철주물 주조업
삼우이엠씨,026250,기타법인,제조업,금속가공제품 제조업; 기계 및 가구 제외,"구조용 금속제품, 탱크 및 증기발생기 제조업",구조용 금속제품 제조업,구조용 금속 판제품 및 공작물 제조업
씨크롭,016970,기타법인,제조업,금속가공제품 제조업; 기계 및 가구 제외,"구조용 금속제품, 탱크 및 증기발생기 제조업",구조용 금속제품 제조업,기타 구조용 금속제품 제조업
신텍,099660,기타법인,제조업,금속가공제품 제조업; 기계 및 가구 제외,"구조용 금속제품, 탱크 및 증기발생기 제조업",핵반응기 및 증기 보일러 제조업,핵반응기 및 증기보일러 제조업
마이스코,088700,기타법인,제조업,금속가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,"금속 단조, 압형 및 분말야금 제품 제조업",금속 단조제품 제조업
평산,089480,기타법인,제조업,금속가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,"금속 단조, 압형 및 분말야금 제품 제조업",금속 단조제품 제조업
현진소재,053660,기타법인,제조업,금속가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,"금속 단조, 압형 및 분말야금 제품 제조업",금속 단조제품 제조업
보광티에스,066690,기타법인,제조업,금속가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,"금속 열처리, 도금 및 기타 금속가공업",
성진산업,037650,기타법인,제조업,금속가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,"날붙이, 수공구 및 일반철물 제조업",일반철물 제조업
세신,004230,기타법인,제조업,금속가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,"날붙이, 수공구 및 일반철물 제조업",날붙이 제조업
지비에스,076170,기타법인,제조업,금속가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,"날붙이, 수공구 및 일반철물 제조업",비동력식 수공구 제조업
툴코리아,110660,기타법인,제조업,금속가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,"날붙이, 수공구 및 일반철물 제조업",비동력식 수공구 제조업
현대금속,018410,기타법인,제조업,금속가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,"날붙이, 수공구 및 일반철물 제조업",일반철물 제조업
셰프라인,012250,기타법인,제조업,금속가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,그 외 기타 금속가공제품 제조업,수동식 식품 가공기기 및 금속 주방용기 제조업
아이레보,072430,기타법인,제조업,금속가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,그 외 기타 금속가공제품 제조업,
AP우주통신,015670,기타법인,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,
LG마이크론,016990,기타법인,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,기타 전자부품 제조업,
그로웰전자,009220,기타법인,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송 장비 제조업,방송 및 무선 통신장비 제조업,
그로웰텔레콤,035780,기타법인,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송 장비 제조업,유선 통신장비 제조업,유선 통신장비 제조업
글로스텍,012410,기타법인,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,전자집적회로 제조업,
기라정보통신,019930,기타법인,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송 장비 제조업,방송 및 무선 통신장비 제조업,
나노하이텍,071360,기타법인,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,표시장치 제조업,액정 표시장치 제조업
나리지*온,036850,기타법인,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",
