corp_name,stock_code,corp_type,level1,level2,level3,level4,level5
영흥,012160,유가증권시장,제조업,1차 금속 제조업,1차 철강 제조업,"철강 압연, 압출 및 연신제품 제조업",철강선 제조업
이구산업,025820,유가증권시장,제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 압연, 압출 및 연신제품 제조업","동 압연, 압출 및 연신제품 제조업"
조일알미늄,018470,유가증권시장,제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 압연, 압출 및 연신제품 제조업","알루미늄 압연, 압출 및 연신제품 제조업"
포스코스틸리온,058430,유가증권시장,제조업,1차 금속 제조업,1차 철강 제조업,기타 1차 철강 제조업,
풍산,103140,유가증권시장,제조업,1차 금속 제조업,1차 비철금속 제조업,,
하이스틸,071090,유가증권시장,제조업,1차 금속 제조업,1차 철강 제조업,철강관 제조업,
한국주철관공업,000970,유가증권시장,제조업,1차 금속 제조업,1차 철강 제조업,철강관 제조업,주철관 제조업
한국철강,104700,유가증권시장,제조업,1차 금속 제조업,1차 철강 제조업,"제철, 제강 및 합금철 제조업",
한국특강,007280,유가증권시장,제조업,1차 금속 제조업,1차 철강 제조업,"철강 압연, 압출 및 연신제품 제조업",열간 압연 및 압출 제품 제조업
한일철강,002220,유가증권시장,제조업,1차 금속 제조업,1차 철강 제조업,기타 1차 철강 제조업,
현대비앤지스틸,004560,유가증권시장,제조업,1차 금속 제조업,1차 철강 제조업,"철강 압연, 압출 및 연신제품 제조업",냉간 압연 및 압출 제품 제조업
현대제철,004020,유가증권시장,제조업,1차 금속 제조업,1차 철강 제조업,"제철, 제강 및 합금철 제조업",
화인베스틸,133820,유가증권시장,제조업,1차 금속 제조업,1차 철강 제조업,"철강 압연, 압출 및 연신제품 제조업",열간 압연 및 압출 제품 제조업
황금에스티,032560,유가증권시장,제조업,1차 금속 제조업,1차 비철금속 제조업,기타 1차 비철금속 제조업,기타 1차 비철금속 제조업
씨에스윈드,112610,유가증권시장,제조업,금속가공제품 제조업; 기계 및 가구 제외,"구조용 금속제품, 탱크 및 증기발생기 제조업",구조용 금속제품 제조업,
에이프로젠,007460,유가증권시장,제조업,금속가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,,
엔케이,085310,유가증권시장,제조업,금속가공제품 제조업; 기계 및 가구 제외,"구조용 금속제품, 탱크 및 증기발생기 제조업","산업용 난방보일러, 금속탱크 및 유사 용기 제조업",
조선선재,120030,유가증권시장,제조업,금속가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,그 외 기타 금속가공제품 제조업,
퍼스텍,010820,유가증권시장,제조업,금속가공제품 제조업; 기계 및 가구 제외,무기 및 총포탄 제조업,,
한국카본,017960,유가증권시장,제조업,금속가공제품 제조업; 기계 및 가구 제외,"구조용 금속제품, 탱크 및 증기발생기 제조업","산업용 난방보일러, 금속탱크 및 유사 용기 제조업",
써니전자,004770,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,,
씨아이테크,004920,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",영상 및 음향기기 제조업,"오디오, 스피커 및 기타 음향기기 제조업",기타 음향기기 제조업
아남전자,008700,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",영상 및 음향기기 제조업,,
에이엔피,015260,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,인쇄회로기판 및 전자부품 실장기판 제조업,
엑시큐어하이트론,019490,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",영상 및 음향기기 제조업,,
엠씨넥스,097520,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",영상 및 음향기기 제조업,"텔레비전, 비디오 및 기타 영상기기 제조업",비디오 및 기타 영상기기 제조업
와이투솔루션,011690,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,전자집적회로 제조업,
이수페타시스,007660,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,인쇄회로기판 및 전자부품 실장기판 제조업,
일진디스플,020760,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,,
자화전자,033240,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,기타 전자부품 제조업,전자저항기 및 전자카드 제조업
주성코퍼레이션,109070,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송 장비 제조업,,
주연테크,044380,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",컴퓨터 및 주변장치 제조업,컴퓨터 제조업,컴퓨터 제조업
코리아써키트,007810,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,인쇄회로기판 및 전자부품 실장기판 제조업,
한솔테크닉스,004710,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,기타 전자부품 제조업,그 외 기타 전자부품 제조업
한화시스템,272210,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,기타 전자부품 제조업,그 외 기타 전자부품 제조업
해성디에스,195870,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,,
휴니드테크놀러지스,005870,유가증권시장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송 장비 제조업,방송 및 무선 통신장비 제조업,
에스디바이오센서,137310,유가증권시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업",의료용 기기 제조업,방사선 장치 및 전기식 진단 기기 제조업,전기식 진단 및 요법 기기 제조업
우진,105840,유가증권시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업",산업처리공정 제어장비 제조업
케이씨,029460,유가증권시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업",산업처리공정 제어장비 제조업
케이씨텍,281820,유가증권시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,
한컴라이프케어,372910,유가증권시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업",의료용 기기 제조업,기타 의료용 기기 제조업,그 외 기타 의료용 기기 제조업
에코프로머티,450080,유가증권시장,제조업,전기장비 제조업,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,운송장비용 이차전지 제조업
엘앤에프,066970,유가증권시장,제조업,전기장비 제조업,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,운송장비용 이차전지 제조업
엘에스일렉트릭,010120,유가증권시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",전기 공급 및 제어장치 제조업,"전기회로 개폐, 보호장치 제조업"
일진전기,103590,유가증권시장,제조업,전기장비 제조업,절연선 및 케이블 제조업,절연선 및 케이블 제조업,
티에이치엔,019180,유가증권시장,제조업,전기장비 제조업,기타 전기장비 제조업,,
포스코퓨처엠,003670,유가증권시장,제조업,전기장비 제조업,일차전지 및 이차전지 제조업,,
한국단자공업,025540,유가증권시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",전기 공급 및 제어장치 제조업,
효성중공업,298040,유가증권시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",,
엠앤씨솔루션,484870,유가증권시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
우신시스템,017370,유가증권시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
우진플라임,049800,유가증권시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
이엔플러스,074610,유가증권시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,기타 일반 목적용 기계 제조업,동력식 수지공구 제조업
전진건설로봇,079900,유가증권시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
참엔지니어링,009310,유가증권시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
한국주강,025890,유가증권시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
한미반도체,042700,유가증권시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
한신기계공업,011700,유가증권시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"펌프 및 압축기 제조업; 탭, 밸브 및 유사장치 제조 포함",기체 펌프 및 압축기 제조업
한온시스템,018880,유가증권시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"냉각, 공기조화, 여과, 증류 및 가스발생기 제조업",가정용 및 산업용 공기 조화장치 제조업
한화엔진,082740,유가증권시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,내연기관 및 터빈 제조업; 항공기용 및 차량용 제외,내연기관 제조업
현대엘리베이터,017800,유가증권시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"산업용 트럭, 승강기 및 물품취급장비 제조업",승강기 제조업
화천기계,010660,유가증권시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,가공 공작기계 제조업,금속 절삭기계 제조업
화천기공,000850,유가증권시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,가공 공작기계 제조업,금속 절삭기계 제조업
씨티알모빌리티,308170,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
아진전자부품,009320,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
에스엘,005850,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
에스엠벡셀,010580,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
에스제이엠,123700,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
영화금속,012280,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
유성기업,002920,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
인지컨트롤스,023800,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,자동차 엔진용 신품 부품 제조업,자동차 엔진용 신품 부품 제조업
인팩,023810,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
지엠비코리아,013870,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
체시스,033250,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
케이비아이동국실업,001620,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
태양금속공업,004100,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
태원물산,001420,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
평화산업,090080,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
평화홀딩스,010770,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
한국무브넥스,010100,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
핸즈코퍼레이션,143210,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
현대모비스,012330,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
현대위아,011210,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
현대자동차,005380,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차용 엔진 및 자동차 제조업,자동차 제조업,내연기관 승용차 및 기타 여객용 자동차 제조업
화승알앤에이,378850,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,자동차용 기타 신품 부품 제조업,그 외 자동차용 신품 부품 제조업
화승코퍼레이션,013520,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,
화신,010690,유가증권시장,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,자동차용 기타 신품 부품 제조업,자동차용 신품 조향장치 및 현가장치 제조업
일진하이솔루스,271940,유가증권시장,제조업,기타 운송장비 제조업,그 외 기타 운송장비 제조업,,
한국항공우주,047810,유가증권시장,제조업,기타 운송장비 제조업,"항공기, 우주선 및 부품 제조업","항공기, 우주선 및 보조장치 제조업","유인 항공기, 항공우주선 및 보조장치 제조업"
한화에어로스페이스,012450,유가증권시장,제조업,기타 운송장비 제조업,"항공기, 우주선 및 부품 제조업",항공기용 엔진 및 부품 제조업,항공기용 엔진 제조업
한화오션,042660,유가증권시장,제조업,기타 운송장비 제조업,선박 및 보트 건조업,선박 및 수상 부유 구조물 건조업,
현대로템,064350,유가증권시장,제조업,기타 운송장비 제조업,철도장비 제조업,철도장비 제조업,기관차 및 기타 철도차량 제조업
에넥스,011090,유가증권시장,제조업,가구 제조업,가구 제조업,목재가구 제조업,주방용 및 음식점용 목재가구 제조업
지누스,013890,유가증권시장,제조업,가구 제조업,가구 제조업,,
코아스,071950,유가증권시장,제조업,가구 제조업,가구 제조업,,
퍼시스,016800,유가증권시장,제조업,가구 제조업,가구 제조업,목재가구 제조업,기타 목재가구 제조업
현대리바트,079430,유가증권시장,제조업,가구 제조업,가구 제조업,목재가구 제조업,기타 목재가구 제조업
이월드,084680,유가증권시장,제조업,기타 제품 제조업,귀금속 및 장신용품 제조업,,
SGC에너지,005090,유가증권시장,"전기, 가스, 증기 및 공기 조절 공급업","전기, 가스, 증기 및 공기조절 공급업",전기업,,
경동도시가스,267290,유가증권시장,"전기, 가스, 증기 및 공기 조절 공급업","전기, 가스, 증기 및 공기조절 공급업",연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업
대성에너지,117580,유가증권시장,"전기, 가스, 증기 및 공기 조절 공급업","전기, 가스, 증기 및 공기조절 공급업",연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업
삼천리,004690,유가증권시장,"전기, 가스, 증기 및 공기 조절 공급업","전기, 가스, 증기 및 공기조절 공급업",연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업
서울도시가스,017390,유가증권시장,"전기, 가스, 증기 및 공기 조절 공급업","전기, 가스, 증기 및 공기조절 공급업",연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업
인천도시가스,034590,유가증권시장,"전기, 가스, 증기 및 공기 조절 공급업","전기, 가스, 증기 및 공기조절 공급업",연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업
지역난방공사,071320,유가증권시장,"전기, 가스, 증기 및 공기 조절 공급업","전기, 가스, 증기 및 공기조절 공급업","증기, 냉ㆍ온수 및 공기조절 공급업","증기, 냉ㆍ온수 및 공기조절 공급업","증기, 냉ㆍ온수 및 공기조절 공급업"
한국가스공사,036460,유가증권시장,"전기, 가스, 증기 및 공기 조절 공급업","전기, 가스, 증기 및 공기조절 공급업",연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업
한국전력공사,015760,유가증권시장,"전기, 가스, 증기 및 공기 조절 공급업","전기, 가스, 증기 및 공기조절 공급업",전기업,송전 및 배전업,송전 및 배전업
한진중공업홀딩스,003480,유가증권시장,"전기, 가스, 증기 및 공기 조절 공급업","전기, 가스, 증기 및 공기조절 공급업",연료용 가스 제조 및 배관공급업,,
DL이앤씨,375500,유가증권시장,건설업,종합 건설업,토목 건설업,,
GS건설,006360,유가증권시장,건설업,종합 건설업,건물 건설업,주거용 건물 건설업,
HDC랩스,039570,유가증권시장,건설업,전문직별 공사업,전기 및 통신 공사업,,
HDC현대산업개발,294870,유가증권시장,건설업,종합 건설업,건물 건설업,,
HJ중공업,097230,유가증권시장,건설업,종합 건설업,토목 건설업,토목시설물 건설업,도로 건설업
HL D&I,014790,유가증권시장,건설업,종합 건설업,토목 건설업,토목시설물 건설업,도로 건설업
HS화성,002460,유가증권시장,건설업,종합 건설업,건물 건설업,주거용 건물 건설업,아파트 건설업
SK이터닉스,475150,유가증권시장,건설업,종합 건설업,건물 건설업,,
계룡건설산업,013580,유가증권시장,건설업,종합 건설업,토목 건설업,,
금호건설,002990,유가증권시장,건설업,종합 건설업,건물 건설업,주거용 건물 건설업,아파트 건설업
까뮤이앤씨,013700,유가증권시장,건설업,종합 건설업,건물 건설업,비주거용 건물 건설업,사무ㆍ상업용 및 공공기관용 건물 건설업
남광토건,001260,유가증권시장,건설업,종합 건설업,토목 건설업,토목시설물 건설업,도로 건설업
대우건설,047040,유가증권시장,건설업,종합 건설업,건물 건설업,주거용 건물 건설업,아파트 건설업
동부건설,005960,유가증권시장,건설업,종합 건설업,토목 건설업,,
동아지질,028100,유가증권시장,건설업,전문직별 공사업,기반조성 및 시설물 축조관련 전문공사업,,
범양건영,002410,유가증권시장,건설업,종합 건설업,건물 건설업,,
삼부토건,001470,유가증권시장,건설업,종합 건설업,토목 건설업,토목시설물 건설업,도로 건설업
삼호개발,010960,유가증권시장,건설업,전문직별 공사업,기반조성 및 시설물 축조관련 전문공사업,,
수산인더스트리,126720,유가증권시장,건설업,전문직별 공사업,건물설비 설치 공사업,,
에쓰씨엔지니어링,023960,유가증권시장,건설업,종합 건설업,토목 건설업,,
우진아이엔에스,010400,유가증권시장,건설업,전문직별 공사업,건물설비 설치 공사업,,
일성건설,013360,유가증권시장,건설업,종합 건설업,토목 건설업,토목시설물 건설업,도로 건설업
진흥기업,002780,유가증권시장,건설업,종합 건설업,토목 건설업,토목시설물 건설업,도로 건설업
코오롱글로벌,003070,유가증권시장,건설업,종합 건설업,토목 건설업,토목시설물 건설업,도로 건설업
태영건설,009410,유가증권시장,건설업,종합 건설업,토목 건설업,토목시설물 건설업,도로 건설업
한신공영,004960,유가증권시장,건설업,종합 건설업,건물 건설업,주거용 건물 건설업,아파트 건설업
한전KPS,051600,유가증권시장,건설업,전문직별 공사업,전기 및 통신 공사업,전기 공사업,일반전기 공사업
현대건설,000720,유가증권시장,건설업,종합 건설업,토목 건설업,토목시설물 건설업,도로 건설업
BGF리테일,282330,유가증권시장,도매 및 소매업,소매업; 자동차 제외,종합 소매업,음ㆍ식료품 위주 종합 소매업,체인화 편의점
E1,017940,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,"연료, 연료용 광물 및 관련제품 도매업",기체연료 및 관련제품 도매업
GS글로벌,001250,유가증권시장,도매 및 소매업,도매 및 상품 중개업,상품 종합 도매업,,
GS리테일,007070,유가증권시장,도매 및 소매업,소매업; 자동차 제외,종합 소매업,음ㆍ식료품 위주 종합 소매업,체인화 편의점
HLB글로벌,003580,유가증권시장,도매 및 소매업,소매업; 자동차 제외,종합 소매업,대형 종합 소매업,기타 대형 종합 소매업
LS네트웍스,000680,유가증권시장,도매 및 소매업,도매 및 상품 중개업,상품 종합 도매업,상품 종합 도매업,상품 종합 도매업
LX인터내셔널,001120,유가증권시장,도매 및 소매업,도매 및 상품 중개업,상품 중개업,상품 중개업,
SG세계물산,004060,유가증권시장,도매 및 소매업,도매 및 상품 중개업,상품 종합 도매업,상품 종합 도매업,상품 종합 도매업
SK가스,018670,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,"연료, 연료용 광물 및 관련제품 도매업",기체연료 및 관련제품 도매업
SK네트웍스,001740,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,
STX,011810,유가증권시장,도매 및 소매업,도매 및 상품 중개업,상품 종합 도매업,상품 종합 도매업,상품 종합 도매업
경방,000050,유가증권시장,도매 및 소매업,소매업; 자동차 제외,종합 소매업,대형 종합 소매업,기타 대형 종합 소매업
광주신세계,037710,유가증권시장,도매 및 소매업,소매업; 자동차 제외,종합 소매업,대형 종합 소매업,백화점
교촌에프앤비,339770,유가증권시장,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,신선식품 및 단순 가공식품 도매업,육류 도매업
남성,004270,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,
대구백화점,006370,유가증권시장,도매 및 소매업,소매업; 자동차 제외,종합 소매업,대형 종합 소매업,백화점
대성산업,128820,유가증권시장,도매 및 소매업,소매업; 자동차 제외,연료 소매업,,
더본코리아,475560,유가증권시장,도매 및 소매업,도매 및 상품 중개업,상품 종합 도매업,,
동서,026960,유가증권시장,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,가공식품 도매업,
디아이동일,001530,유가증권시장,도매 및 소매업,도매 및 상품 중개업,상품 중개업,상품 중개업,"섬유, 의복, 신발 및 가죽제품 중개업"
롯데쇼핑,023530,유가증권시장,도매 및 소매업,소매업; 자동차 제외,종합 소매업,대형 종합 소매업,백화점
롯데하이마트,071840,유가증권시장,도매 및 소매업,소매업; 자동차 제외,가전제품 및 정보통신장비 소매업,가전제품 소매업,가전제품 소매업
메타케어,118000,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,기타 기계 및 장비 도매업,
모나미,005360,유가증권시장,도매 및 소매업,도매 및 상품 중개업,생활용품 도매업,"생활용 포장ㆍ위생용품, 문구용품 및 출판 인쇄물 도매업","문구용품, 회화용품, 사무용품 도매업"
미스토홀딩스,081660,유가증권시장,도매 및 소매업,도매 및 상품 중개업,생활용품 도매업,,
삼성물산,028260,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,
삼영무역,002810,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,화학물질 및 화학제품 도매업,기타 화학물질 및 화학제품 도매업
세기상사,002420,유가증권시장,도매 및 소매업,소매업; 자동차 제외,연료 소매업,,
세우글로벌,013000,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,
세이브존I&C,067830,유가증권시장,도매 및 소매업,소매업; 자동차 제외,종합 소매업,대형 종합 소매업,백화점
신성통상,005390,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,
신세계,004170,유가증권시장,도매 및 소매업,소매업; 자동차 제외,종합 소매업,대형 종합 소매업,백화점
신세계인터내셔날,031430,유가증권시장,도매 및 소매업,소매업; 자동차 제외,"섬유, 의복, 신발 및 가죽제품 소매업",의복 소매업,
신송홀딩스,006880,유가증권시장,도매 및 소매업,도매 및 상품 중개업,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,곡물 및 유지작물 도매업
신일전자,002700,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"가전제품, 통신장비 및 부품 도매업",가전제품 및 부품 도매업
신풍,002870,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,
신흥,004080,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,기타 기계 및 장비 도매업,
아이마켓코리아,122900,유가증권시장,도매 및 소매업,도매 및 상품 중개업,상품 종합 도매업,상품 종합 도매업,상품 종합 도매업
에스제이엠홀딩스,025530,유가증권시장,도매 및 소매업,자동차 및 부품 판매업,자동차 부품 및 내장품 판매업,,
엘브이엠씨,900140,유가증권시장,도매 및 소매업,자동차 및 부품 판매업,자동차 판매업,,
영원무역,111770,유가증권시장,도매 및 소매업,도매 및 상품 중개업,상품 종합 도매업,상품 종합 도매업,상품 종합 도매업
온타이드,005320,유가증권시장,도매 및 소매업,도매 및 상품 중개업,생활용품 도매업,"생활용 섬유제품, 의복, 의복 액세 서리 및 모피제품 도매업",남녀용 겉옷 및 셔츠 도매업
웰바이오텍,010600,유가증권시장,도매 및 소매업,도매 및 상품 중개업,상품 중개업,,
윌비스,008600,유가증권시장,도매 및 소매업,도매 및 상품 중개업,생활용품 도매업,"생활용 섬유제품, 의복, 의복 액세 서리 및 모피제품 도매업",남녀용 겉옷 및 셔츠 도매업
유니퀘스트,077500,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,기타 기계 및 장비 도매업,
이마트,139480,유가증권시장,도매 및 소매업,소매업; 자동차 제외,종합 소매업,,
이아이디,093230,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,
이화산업,000760,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,화학물질 및 화학제품 도매업,"염료, 안료 및 관련제품 도매업"
인바이오젠,101140,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,"컴퓨터 및 주변장치, 소프트웨어 도매업","컴퓨터 및 주변장치, 소프트웨어 도매업"
일신석재,007110,유가증권시장,도매 및 소매업,도매 및 상품 중개업,"건축자재, 철물 및 난방장치 도매업",,
진도,088790,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,
케이카,381970,유가증권시장,도매 및 소매업,자동차 및 부품 판매업,자동차 판매업,중고 자동차 판매업,중고 자동차 판매업
코오롱모빌리티그룹,450140,유가증권시장,도매 및 소매업,자동차 및 부품 판매업,자동차 판매업,자동차 신품 판매업,자동차 신품 판매업
포스코인터내셔널,047050,유가증권시장,도매 및 소매업,도매 및 상품 중개업,상품 중개업,,
플레이그램,009810,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,
한국화장품,123690,유가증권시장,도매 및 소매업,도매 및 상품 중개업,생활용품 도매업,"의약품, 의료용품 및 화장품 도매업",화장품 및 화장용품 도매업
한샘,009240,유가증권시장,도매 및 소매업,도매 및 상품 중개업,생활용품 도매업,"생활용 가구, 조명기구 및 비전기식 생활용 기기 도매업",생활용 가구 도매업
한세엠케이,069640,유가증권시장,도매 및 소매업,소매업; 자동차 제외,"섬유, 의복, 신발 및 가죽제품 소매업",의복 소매업,
한솔피엔에스,010420,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,
한창,005110,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,,
한화갤러리아,452260,유가증권시장,도매 및 소매업,소매업; 자동차 제외,종합 소매업,대형 종합 소매업,백화점
현대그린푸드,453340,유가증권시장,도매 및 소매업,소매업; 자동차 제외,종합 소매업,,
현대백화점,069960,유가증권시장,도매 및 소매업,소매업; 자동차 제외,종합 소매업,대형 종합 소매업,백화점
현대코퍼레이션,011760,유가증권시장,도매 및 소매업,도매 및 상품 중개업,상품 종합 도매업,상품 종합 도매업,상품 종합 도매업
현대코퍼레이션홀딩스,227840,유가증권시장,도매 및 소매업,도매 및 상품 중개업,음ㆍ식료품 및 담배 도매업,,
현대홈쇼핑,057050,유가증권시장,도매 및 소매업,소매업; 자동차 제외,무점포 소매업,통신 판매업,기타 통신 판매업
혜인,003010,유가증권시장,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,,
호텔신라,008770,유가증권시장,도매 및 소매업,소매업; 자동차 제외,기타 상품 전문 소매업,그 외 기타 상품 전문 소매업,그 외 기타 분류 안된 상품 전문 소매업
