corp_name,stock_code,corp_type,level1,level2,level3,level4,level5
하이비젼시스템,126700,코스닥시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업",사진장비 및 광학기기 제조업,,
한국비티비,219750,코스닥시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업",의료용 기기 제조업,,
해성옵틱스,076610,코스닥시장,제조업,"의료, 정밀, 광학기기 및 시계 제조업",사진장비 및 광학기기 제조업,,
범한퓨얼셀,382900,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업",전동기 및 발전기 제조업
비나텍,126340,코스닥시장,제조업,전기장비 제조업,일차전지 및 이차전지 제조업,,
비츠로셀,082920,코스닥시장,제조업,전기장비 제조업,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,일차전지 제조업
비츠로시스,054220,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",전기 공급 및 제어장치 제조업,배전반 및 전기 자동제어반 제조업
상신이디피,091580,코스닥시장,제조업,전기장비 제조업,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,운송장비용 이차전지 제조업
서남,294630,코스닥시장,제조업,전기장비 제조업,기타 전기장비 제조업,,
서울전자통신,027040,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",,
서전기전,189860,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",전기 공급 및 제어장치 제조업,배전반 및 전기 자동제어반 제조업
서진시스템,178320,코스닥시장,제조업,전기장비 제조업,기타 전기장비 제조업,,
서호전기,065710,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",전기 공급 및 제어장치 제조업,배전반 및 전기 자동제어반 제조업
성우,458650,코스닥시장,제조업,전기장비 제조업,일차전지 및 이차전지 제조업,,
소룩스,290690,코스닥시장,제조업,전기장비 제조업,전구 및 조명장치 제조업,조명장치 제조업,일반용 전기 조명장치 제조업
신성델타테크,065350,코스닥시장,제조업,전기장비 제조업,가정용 기기 제조업,가정용 전기기기 제조업,기타 가정용 전기기기 제조업
신화콘텍,187270,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",전기 공급 및 제어장치 제조업,
신흥에스이씨,243840,코스닥시장,제조업,전기장비 제조업,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,운송장비용 이차전지 제조업
아이엘,307180,코스닥시장,제조업,전기장비 제조업,전구 및 조명장치 제조업,,
에브리봇,270660,코스닥시장,제조업,전기장비 제조업,가정용 기기 제조업,가정용 전기기기 제조업,기타 가정용 전기기기 제조업
에스씨디,042110,코스닥시장,제조업,전기장비 제조업,가정용 기기 제조업,가정용 전기기기 제조업,기타 가정용 전기기기 제조업
에스에너지,095910,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업",
에스퓨얼셀,288620,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",,
에스피지,058610,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업",전동기 및 발전기 제조업
에이에프더블류,312610,코스닥시장,제조업,전기장비 제조업,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,운송장비용 이차전지 제조업
에이프로,262260,코스닥시장,제조업,전기장비 제조업,기타 전기장비 제조업,,
에코프로비엠,247540,코스닥시장,제조업,전기장비 제조업,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,운송장비용 이차전지 제조업
엔시스,333620,코스닥시장,제조업,전기장비 제조업,기타 전기장비 제조업,기타 전기장비 제조업,그 외 기타 전기장비 제조업
와이엠텍,273640,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",전기 공급 및 제어장치 제조업,
우리기술,032820,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",전기 공급 및 제어장치 제조업,배전반 및 전기 자동제어반 제조업
위너스,479960,코스닥시장,제조업,전기장비 제조업,기타 전기장비 제조업,,
위니아,071460,코스닥시장,제조업,전기장비 제조업,가정용 기기 제조업,가정용 전기기기 제조업,기타 가정용 전기기기 제조업
위닉스,044340,코스닥시장,제조업,전기장비 제조업,가정용 기기 제조업,가정용 전기기기 제조업,기타 가정용 전기기기 제조업
유라테크,048430,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",,
이지트로닉스,377330,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업",
이화전기,024810,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업",
자이글,234920,코스닥시장,제조업,전기장비 제조업,가정용 기기 제조업,가정용 전기기기 제조업,주방용 전기기기 제조업
제룡전기,033100,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업",
제일일렉트릭,199820,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",전기 공급 및 제어장치 제조업,배전반 및 전기 자동제어반 제조업
지엔씨에너지,119850,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업",전동기 및 발전기 제조업
지투파워,388050,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",전기 공급 및 제어장치 제조업,배전반 및 전기 자동제어반 제조업
캐리,313760,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업",
키스트론,475430,코스닥시장,제조업,전기장비 제조업,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타 절연선 및 케이블 제조업
탑머티리얼,360070,코스닥시장,제조업,전기장비 제조업,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,운송장비용 이차전지 제조업
티씨머티리얼즈,125020,코스닥시장,제조업,전기장비 제조업,절연선 및 케이블 제조업,,
파루,043200,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",,
파세코,037070,코스닥시장,제조업,전기장비 제조업,가정용 기기 제조업,가정용 전기기기 제조업,기타 가정용 전기기기 제조업
파워넷,037030,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업",
파워로직스,047310,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",전기 공급 및 제어장치 제조업,
파인테크닉스,106240,코스닥시장,제조업,전기장비 제조업,전구 및 조명장치 제조업,,
프리엠스,053160,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",전기 공급 및 제어장치 제조업,배전반 및 전기 자동제어반 제조업
피앤씨테크,237750,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",전기 공급 및 제어장치 제조업,배전반 및 전기 자동제어반 제조업
하이젠알앤엠,160190,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","전동기, 발전기 및 전기 변환장치 제조업",전동기 및 발전기 제조업
하츠,066130,코스닥시장,제조업,전기장비 제조업,가정용 기기 제조업,가정용 전기기기 제조업,기타 가정용 전기기기 제조업
한중엔시에스,107640,코스닥시장,제조업,전기장비 제조업,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",,
베셀,177350,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,디스플레이 제조용 기계 제조업
브이엠,089970,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
브이원텍,251630,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,디스플레이 제조용 기계 제조업
비아트론,141000,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,디스플레이 제조용 기계 제조업
비에이치아이,083650,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"냉각, 공기조화, 여과, 증류 및 가스발생기 제조업",액체 여과기 제조업
비엠티,086670,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"펌프 및 압축기 제조업; 탭, 밸브 및 유사장치 제조 포함","탭, 밸브 및 유사장치 제조업"
서암기계공업,100660,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"베어링, 기어 및 동력전달장치 제조업",기어 및 동력전달장치 제조업
서연탑메탈,019770,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
선익시스템,171090,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
수성웹툰,084180,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"산업용 트럭, 승강기 및 물품취급장비 제조업",기타 물품 취급장비 제조업
스맥,099440,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,가공 공작기계 제조업,전자 응용 절삭기계 제조업
스페코,013810,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,가공 공작기계 제조업,기타 가공 공작기계 제조업
신도기연,290520,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,디스플레이 제조용 기계 제조업
싸이맥스,160980,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
쎄크,081180,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,
씨메스,475400,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,기타 특수 목적용 기계 제조업,그 외 기타 특수목적용 기계 제조업
씨아이에스,222080,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
씨앤지하이테크,264660,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
씨에스베어링,297090,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"베어링, 기어 및 동력전달장치 제조업",구름베어링 제조업
아바코,083930,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,디스플레이 제조용 기계 제조업
아세아텍,050860,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,농업 및 임업용 기계 제조업,농업 및 임업용 기계 제조업
아스플로,159010,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"펌프 및 압축기 제조업; 탭, 밸브 및 유사장치 제조 포함","탭, 밸브 및 유사장치 제조업"
아이비젼웍스,469750,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
아이씨디,040910,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
아이엠티,451220,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,기타 특수 목적용 기계 제조업,그 외 기타 특수목적용 기계 제조업
야스,255440,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,디스플레이 제조용 기계 제조업
에너토크,019990,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"펌프 및 압축기 제조업; 탭, 밸브 및 유사장치 제조 포함","탭, 밸브 및 유사장치 제조업"
에스비비테크,389500,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,
에스앤더블류,103230,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,내연기관 및 터빈 제조업; 항공기용 및 차량용 제외,내연기관 제조업
에스에프에이,056190,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
에스엠코어,007820,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"산업용 트럭, 승강기 및 물품취급장비 제조업",기타 물품 취급장비 제조업
에스티아이,039440,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
에스피시스템스,317830,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,산업용 로봇 제조업,산업용 로봇 제조업
에쎈테크,043340,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"펌프 및 압축기 제조업; 탭, 밸브 및 유사장치 제조 포함","탭, 밸브 및 유사장치 제조업"
에어레인,163280,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"냉각, 공기조화, 여과, 증류 및 가스발생기 제조업",기체 여과기 제조업
에이비프로바이오,195990,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,가공 공작기계 제조업,금속 절삭기계 제조업
에이아이코리아,364950,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
에이치케이,044780,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,가공 공작기계 제조업,전자 응용 절삭기계 제조업
에이테크솔루션,071670,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
에프엔에스테크,083500,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,디스플레이 제조용 기계 제조업
엑시콘,092870,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
엔젤로보틱스,455900,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,산업용 로봇 제조업,산업용 로봇 제조업
엔젯,419080,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,디스플레이 제조용 기계 제조업
엔투텍,227950,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
엘오티베큠,083310,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
엠오티,413390,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,기타 특수 목적용 기계 제조업,그 외 기타 특수목적용 기계 제조업
엠플러스,259630,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
영우디에스피,143540,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,디스플레이 제조용 기계 제조업
예스티,122640,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
오로스테크놀로지,322310,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
오리엔탈정공,014940,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,
와이씨,232140,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
와이제이링크,209640,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,기타 특수 목적용 기계 제조업,그 외 기타 특수목적용 기계 제조업
우림피티에스,101170,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"베어링, 기어 및 동력전달장치 제조업",기어 및 동력전달장치 제조업
워트,396470,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
원익IPS,240810,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
원익피앤이,217820,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
원일티엔아이,136150,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,
원준,382840,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
위지트,036090,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,디스플레이 제조용 기계 제조업
유니셈,036200,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
유니슨,018000,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,내연기관 및 터빈 제조업; 항공기용 및 차량용 제외,기타 기관 및 터빈 제조업
유니테스트,086390,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
유일로보틱스,388720,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
유일에너테크,340930,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,기타 특수 목적용 기계 제조업,그 외 기타 특수목적용 기계 제조업
유진로봇,056080,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
유진테크,084370,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
윤성에프앤씨,372170,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
이노메트리,302430,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,기타 특수 목적용 기계 제조업,그 외 기타 특수목적용 기계 제조업
이오테크닉스,039030,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
인베니아,079950,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,디스플레이 제조용 기계 제조업
인텍플러스,064290,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
일신바이오,068330,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"냉각, 공기조화, 여과, 증류 및 가스발생기 제조업",산업용 냉장 및 냉동 장비 제조업
자비스,254120,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
저스템,417840,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
제너셈,217190,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
제닉스,381620,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,기타 특수 목적용 기계 제조업,그 외 기타 특수목적용 기계 제조업
제우스,079370,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
제이브이엠,054950,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,기타 일반 목적용 기계 제조업,분사기 및 소화기 제조업
제이스텍,090470,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
제이엔비,452160,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
제이엔케이글로벌,126880,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,
제이티,089790,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
제일엠앤에스,412540,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
젬백스,082270,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
조광ILI,044060,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"펌프 및 압축기 제조업; 탭, 밸브 및 유사장치 제조 포함","탭, 밸브 및 유사장치 제조업"
주성엔지니어링,036930,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,가공 공작기계 제조업,기타 가공 공작기계 제조업
지아이텍,382480,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
지앤비에스 에코,382800,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
진성티이씨,036890,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,건설 및 광업용 기계장비 제조업,건설 및 채광용 기계장비 제조업
케이에스피,073010,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,내연기관 및 터빈 제조업; 항공기용 및 차량용 제외,내연기관 제조업
케이엔솔,053080,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,
케이엔에스,432470,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,기타 특수 목적용 기계 제조업,그 외 기타 특수목적용 기계 제조업
케이웨더,068100,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,
코닉오토메이션,391710,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
코미코,183300,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
코세스,089890,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
코윈테크,282880,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
크린앤사이언스,045520,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,
킵스파마,256940,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,디스플레이 제조용 기계 제조업
탑엔지니어링,065130,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,디스플레이 제조용 기계 제조업
태성,323280,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
테스,095610,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
테크윙,089030,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
톱텍,108230,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
티로보틱스,117730,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
티에스넥스젠,043220,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
티에스아이,277880,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
티엑스알로보틱스,484810,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,
티이엠씨씨엔에스,241790,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
파라텍,033540,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
파인텍,131760,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
팬스타엔터프라이즈,054300,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"산업용 트럭, 승강기 및 물품취급장비 제조업",기타 물품 취급장비 제조업
팸텍,271830,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
펨트론,168360,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
포스뱅크,105760,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,
프로텍,053610,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
피아이이,452450,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,기타 특수 목적용 기계 제조업,그 외 기타 특수목적용 기계 제조업
피에스케이,319660,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
피에스케이홀딩스,031980,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,반도체 제조용 기계 제조업
피엔티,137400,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
피엔티엠에스,257370,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,
필에너지,378340,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,기타 특수 목적용 기계 제조업,그 외 기타 특수목적용 기계 제조업
필옵틱스,161580,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,반도체 및 디스플레이 제조용 기계 제조업,
하나기술,299030,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,기타 특수 목적용 기계 제조업,그 외 기타 특수목적용 기계 제조업
한국정밀기계,101680,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,가공 공작기계 제조업,금속 절삭기계 제조업
한독크린텍,256150,코스닥시장,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,"냉각, 공기조화, 여과, 증류 및 가스발생기 제조업",기체 여과기 제조업
한빛레이저,452190,코스닥시장,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,가공 공작기계 제조업,전자 응용 절삭기계 제조업
